timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_size,ttl,tcp_window,syn,ack,rst,fin,attack_type,label
2024-01-15 08:11:30.900,192.168.1.8,10.0.218.210,2594,443,TCP,324,62,64212,0,1,0,0,Benign,0
2024-01-15 08:11:31.000,192.168.1.15,192.168.1.12,4337,445,UDP,592,61,65535,0,1,0,0,Benign,0
2024-01-15 08:11:31.100,192.168.1.14,192.168.1.9,40424,3389,ICMP,665,68,65263,0,1,0,0,Benign,0
2024-01-15 08:11:31.200,192.168.1.2,192.168.1.6,22726,53,TCP,633,62,60029,0,1,0,0,Benign,0
2024-01-15 08:11:31.300,192.168.1.15,192.168.1.19,3256,3389,TCP,647,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:31.400,192.168.1.4,192.168.1.20,37346,22,UDP,195,59,65535,1,1,0,0,Benign,0
2024-01-15 08:11:31.500,192.168.1.2,192.168.1.13,21251,53,TCP,640,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:31.600,192.168.1.14,10.0.139.113,5349,3389,TCP,761,61,65535,0,1,0,0,Benign,0
2024-01-15 08:11:31.700,192.168.1.20,10.0.110.218,33222,53,TCP,681,73,65535,0,1,0,0,Benign,0
2024-01-15 08:11:31.800,192.168.1.1,10.0.17.246,23711,21,TCP,690,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:31.900,192.168.1.17,192.168.1.14,55518,443,TCP,728,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.000,192.168.1.3,192.168.1.4,64808,443,TCP,416,67,63854,0,1,0,0,Benign,0
2024-01-15 08:11:32.100,192.168.1.13,192.168.1.15,18881,443,TCP,330,77,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.200,192.168.1.2,10.0.17.246,22991,80,UDP,467,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.300,192.168.1.19,192.168.1.12,31041,21,TCP,1044,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.400,192.168.1.2,10.0.102.209,17316,8080,UDP,663,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.500,192.168.1.2,10.0.126.12,64966,443,TCP,804,47,65109,0,1,0,0,Benign,0
2024-01-15 08:11:32.600,192.168.1.13,192.168.1.5,57038,53,TCP,1071,60,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.700,192.168.1.17,192.168.1.9,3866,80,TCP,394,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:32.800,192.168.1.19,10.0.17.246,61577,22,TCP,407,63,61678,0,1,0,0,Benign,0
2024-01-15 08:11:32.900,192.168.1.8,10.0.46.235,15116,21,TCP,87,55,49699,0,1,0,0,Benign,0
2024-01-15 08:11:33.000,192.168.1.14,10.0.187.193,19524,445,TCP,800,68,65535,0,1,0,0,Benign,0
2024-01-15 08:11:33.100,192.168.1.12,192.168.1.19,6203,80,TCP,269,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:33.200,192.168.1.9,192.168.1.17,34723,3306,TCP,187,67,63834,0,1,0,0,Benign,0
2024-01-15 08:11:33.300,192.168.1.9,192.168.1.20,39701,22,UDP,644,65,62067,0,1,0,0,Benign,0
2024-01-15 08:11:33.400,192.168.1.6,10.0.113.226,49177,443,TCP,926,70,65535,0,1,0,0,Benign,0
2024-01-15 08:11:33.500,192.168.1.15,10.0.130.33,59585,445,TCP,780,66,65370,0,1,0,0,Benign,0
2024-01-15 08:11:33.600,192.168.1.16,192.168.1.7,47003,53,UDP,353,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:33.700,192.168.1.5,192.168.1.15,33782,21,TCP,540,61,65535,0,1,0,0,Benign,0
2024-01-15 08:11:33.800,192.168.1.14,192.168.1.14,62676,3306,TCP,473,62,59913,0,1,0,0,Benign,0
2024-01-15 08:11:33.900,192.168.1.1,192.168.1.2,5807,8080,TCP,678,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:34.000,192.168.1.12,10.0.130.33,20017,25,TCP,744,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:34.100,192.168.1.17,10.0.134.247,42523,80,UDP,813,60,63229,0,1,0,0,Benign,0
2024-01-15 08:11:34.200,192.168.1.13,10.0.139.113,63575,445,TCP,335,66,56297,0,1,0,0,Benign,0
2024-01-15 08:11:34.300,192.168.1.2,192.168.1.1,62012,53,TCP,782,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:34.400,192.168.1.17,10.0.102.209,5514,443,UDP,727,59,65535,1,1,0,0,Benign,0
2024-01-15 08:11:34.500,192.168.1.14,10.0.126.12,19058,3306,TCP,592,64,64640,0,1,0,0,Benign,0
2024-01-15 08:11:34.600,192.168.1.11,10.0.70.160,63753,445,UDP,535,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:34.700,192.168.1.8,10.0.70.160,51811,22,UDP,742,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:34.800,192.168.1.10,10.0.110.218,59214,22,TCP,622,63,58726,0,1,0,0,Benign,0
2024-01-15 08:11:34.900,192.168.1.5,10.0.172.197,13814,21,TCP,358,63,62382,0,1,0,0,Benign,0
2024-01-15 08:11:35.000,192.168.1.10,10.0.139.113,57203,445,TCP,574,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:35.100,192.168.1.14,192.168.1.18,9783,53,TCP,132,63,63949,0,1,0,0,Benign,0
2024-01-15 08:11:35.200,192.168.1.9,192.168.1.19,34512,443,TCP,777,57,63665,0,1,0,0,Benign,0
2024-01-15 08:11:35.300,192.168.1.11,10.0.187.193,59559,22,TCP,570,56,57694,0,1,0,0,Benign,0
2024-01-15 08:11:35.400,192.168.1.16,192.168.1.14,20306,21,UDP,1050,60,64767,0,1,0,0,Benign,0
2024-01-15 08:11:35.500,192.168.1.6,10.0.23.141,22644,3306,TCP,1014,72,64730,0,1,0,0,Benign,0
2024-01-15 08:11:35.600,192.168.1.20,192.168.1.7,47014,53,TCP,318,63,63410,0,1,0,0,Benign,0
2024-01-15 08:11:35.700,192.168.1.3,10.0.218.210,47416,80,TCP,228,62,62829,0,1,0,0,Benign,0
2024-01-15 08:11:35.800,192.168.1.1,10.0.226.17,6373,80,TCP,840,53,65535,0,1,0,0,Benign,0
2024-01-15 08:11:35.900,192.168.1.2,10.0.218.210,8943,443,TCP,431,59,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.000,192.168.1.16,192.168.1.14,47000,22,TCP,683,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.100,192.168.1.17,10.0.139.113,48544,445,TCP,853,63,57584,1,1,0,0,Benign,0
2024-01-15 08:11:36.200,192.168.1.4,10.0.214.114,6358,445,TCP,503,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.300,192.168.1.16,192.168.1.2,47828,25,TCP,97,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.400,192.168.1.20,10.0.178.90,34117,8080,TCP,467,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.500,192.168.1.19,10.0.226.17,9486,3389,UDP,370,68,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.600,192.168.1.6,192.168.1.15,42512,22,TCP,158,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:36.700,192.168.1.13,10.0.178.90,56279,445,TCP,650,63,60983,0,1,0,0,Benign,0
2024-01-15 08:11:36.800,192.168.1.17,192.168.1.2,30862,22,UDP,639,70,63722,0,1,0,0,Benign,0
2024-01-15 08:11:36.900,192.168.1.2,192.168.1.18,63063,21,TCP,407,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:37.000,192.168.1.15,192.168.1.14,51674,3389,TCP,334,63,65535,0,1,0,0,Benign,0
2024-01-15 08:11:37.100,192.168.1.15,192.168.1.7,32733,445,UDP,244,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:37.200,192.168.1.11,192.168.1.10,29000,443,TCP,684,57,65535,0,1,0,0,Benign,0
2024-01-15 08:11:37.300,192.168.1.19,192.168.1.2,42322,22,UDP,830,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:37.400,192.168.1.9,192.168.1.2,46215,3306,UDP,405,65,57680,0,1,0,0,Benign,0
2024-01-15 08:11:37.500,192.168.1.8,10.0.139.113,8119,3306,TCP,769,67,63365,0,1,0,0,Benign,0
2024-01-15 08:11:37.600,192.168.1.2,192.168.1.3,39201,21,TCP,585,68,59666,0,1,0,0,Benign,0
2024-01-15 08:11:37.700,192.168.1.6,192.168.1.19,54436,3306,UDP,585,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:37.800,192.168.1.20,192.168.1.7,7240,25,TCP,881,74,61337,0,1,0,0,Benign,0
2024-01-15 08:11:37.900,192.168.1.13,10.0.110.218,64854,443,TCP,421,72,64058,0,1,0,0,Benign,0
2024-01-15 08:11:38.000,192.168.1.6,192.168.1.1,35607,443,TCP,374,55,60780,0,1,0,0,Benign,0
2024-01-15 08:11:38.100,192.168.1.3,10.0.46.235,33921,443,UDP,762,60,60477,0,1,0,0,Benign,0
2024-01-15 08:11:38.200,192.168.1.11,10.0.214.114,9548,445,TCP,630,73,65535,0,1,0,0,Benign,0
2024-01-15 08:11:38.300,192.168.1.9,10.0.214.114,50084,443,TCP,331,67,59950,0,1,0,0,Benign,0
2024-01-15 08:11:38.400,192.168.1.5,10.0.110.218,53636,3389,UDP,1140,64,56884,0,1,0,0,Benign,0
2024-01-15 08:11:38.500,192.168.1.14,10.0.199.163,49858,22,TCP,701,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:38.600,192.168.1.2,192.168.1.10,30440,80,TCP,619,58,60123,0,1,0,0,Benign,0
2024-01-15 08:11:38.700,192.168.1.7,192.168.1.1,26112,445,TCP,538,57,65535,0,1,0,0,Benign,0
2024-01-15 08:11:38.800,192.168.1.6,10.0.130.33,46234,3389,TCP,462,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:38.900,192.168.1.9,10.0.139.40,25614,80,TCP,795,55,63221,0,1,0,0,Benign,0
2024-01-15 08:11:39.000,192.168.1.5,10.0.92.119,19557,445,TCP,455,76,62355,0,1,0,0,Benign,0
2024-01-15 08:11:39.100,192.168.1.14,192.168.1.8,62170,8080,UDP,779,67,59958,0,1,0,0,Benign,0
2024-01-15 08:11:39.200,192.168.1.5,192.168.1.15,37113,53,UDP,627,56,59492,0,1,0,0,Benign,0
2024-01-15 08:11:39.300,192.168.1.8,192.168.1.13,35102,3306,UDP,765,70,65171,0,1,0,0,Benign,0
2024-01-15 08:11:39.400,192.168.1.5,192.168.1.16,14727,8080,TCP,642,67,60532,0,1,0,0,Benign,0
2024-01-15 08:11:39.500,192.168.1.13,192.168.1.13,18841,25,TCP,510,69,64879,0,1,0,0,Benign,0
2024-01-15 08:11:39.600,192.168.1.11,192.168.1.4,14260,443,TCP,418,62,64299,0,1,0,0,Benign,0
2024-01-15 08:11:39.700,192.168.1.2,10.0.130.33,47838,22,UDP,581,54,64043,0,1,0,0,Benign,0
2024-01-15 08:11:39.800,192.168.1.19,192.168.1.17,19706,25,TCP,712,66,61227,0,1,0,0,Benign,0
2024-01-15 08:11:39.900,192.168.1.16,192.168.1.19,51351,25,TCP,347,61,63352,0,1,0,0,Benign,0
2024-01-15 08:11:40.000,192.168.1.4,10.0.51.24,38701,8080,TCP,625,67,65535,1,1,0,0,Benign,0
2024-01-15 08:11:40.100,192.168.1.4,10.0.70.160,21757,3306,TCP,640,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:40.200,192.168.1.11,10.0.178.90,56805,8080,TCP,707,72,65535,0,1,0,0,Benign,0
2024-01-15 08:11:40.300,192.168.1.5,10.0.21.177,2707,21,UDP,529,59,65535,0,1,0,0,Benign,0
2024-01-15 08:11:40.400,192.168.1.6,10.0.113.226,4485,445,TCP,976,63,60390,0,1,0,0,Benign,0
2024-01-15 08:11:40.500,192.168.1.18,10.0.189.173,4468,3389,TCP,1005,64,63287,0,1,0,0,Benign,0
2024-01-15 08:11:40.600,192.168.1.4,10.0.51.24,23333,21,TCP,617,64,64169,0,1,0,0,Benign,0
2024-01-15 08:11:40.700,192.168.1.10,10.0.134.247,2297,445,TCP,676,63,65535,0,1,0,0,Benign,0
2024-01-15 08:11:40.800,192.168.1.12,10.0.23.141,7591,443,TCP,289,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:40.900,192.168.1.13,192.168.1.2,56349,25,TCP,782,60,65535,0,1,0,0,Benign,0
2024-01-15 08:11:41.000,192.168.1.14,10.0.172.197,63514,80,TCP,709,65,58840,0,1,0,0,Benign,0
2024-01-15 08:11:41.100,192.168.1.14,192.168.1.13,17904,3389,UDP,916,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:41.200,192.168.1.12,10.0.178.90,13047,8080,UDP,393,65,58669,0,1,0,0,Benign,0
2024-01-15 08:11:41.300,192.168.1.3,10.0.166.112,44506,25,TCP,872,67,58551,0,1,0,0,Benign,0
2024-01-15 08:11:41.400,192.168.1.4,10.0.139.113,29478,3306,ICMP,522,66,65483,0,1,0,0,Benign,0
2024-01-15 08:11:41.500,192.168.1.2,10.0.182.199,32859,80,ICMP,435,58,65535,0,1,0,0,Benign,0
2024-01-15 08:11:41.600,192.168.1.5,192.168.1.6,26741,8080,TCP,761,57,64486,0,1,0,0,Benign,0
2024-01-15 08:11:41.700,192.168.1.6,10.0.22.196,17814,25,TCP,447,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:41.800,192.168.1.1,192.168.1.16,43082,53,ICMP,781,61,65535,0,1,0,0,Benign,0
2024-01-15 08:11:41.900,192.168.1.16,192.168.1.3,52171,3306,UDP,372,68,65535,0,1,0,0,Benign,0
2024-01-15 08:11:42.000,192.168.1.17,192.168.1.8,14310,21,UDP,700,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:42.100,192.168.1.10,10.0.189.173,10062,445,TCP,699,62,62171,0,1,0,0,Benign,0
2024-01-15 08:11:42.200,192.168.1.6,10.0.126.12,36988,8080,TCP,782,63,65535,0,1,0,0,Benign,0
2024-01-15 08:11:42.300,192.168.1.19,10.0.199.163,1467,443,TCP,431,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:42.400,192.168.1.2,192.168.1.18,41203,3306,UDP,604,73,61773,0,1,0,0,Benign,0
2024-01-15 08:11:42.500,192.168.1.19,10.0.127.94,42893,8080,UDP,818,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:42.600,192.168.1.14,10.0.21.177,47447,80,TCP,525,57,55809,0,1,0,0,Benign,0
2024-01-15 08:11:42.700,192.168.1.5,10.0.139.40,54873,22,UDP,663,67,65535,1,1,0,0,Benign,0
2024-01-15 08:11:42.800,192.168.1.2,192.168.1.7,18245,21,ICMP,691,68,65535,0,1,0,0,Benign,0
2024-01-15 08:11:42.900,192.168.1.7,192.168.1.4,27194,443,TCP,482,71,60665,0,1,0,0,Benign,0
2024-01-15 08:11:43.000,192.168.1.5,192.168.1.12,12492,21,TCP,390,59,64120,1,1,0,0,Benign,0
2024-01-15 08:11:43.100,192.168.1.8,10.0.46.235,41682,3389,TCP,523,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:43.200,192.168.1.6,10.0.193.50,22045,53,UDP,453,55,54845,0,1,0,0,Benign,0
2024-01-15 08:11:43.300,192.168.1.7,10.0.187.193,16287,3306,TCP,614,75,61544,0,1,0,0,Benign,0
2024-01-15 08:11:43.400,192.168.1.16,192.168.1.15,19216,445,UDP,763,61,61998,0,1,0,0,Benign,0
2024-01-15 08:11:43.500,192.168.1.5,192.168.1.7,26247,8080,ICMP,736,59,65518,0,1,0,0,Benign,0
2024-01-15 08:11:43.600,192.168.1.16,10.0.21.177,32249,443,TCP,776,60,65535,0,1,0,0,Benign,0
2024-01-15 08:11:43.700,192.168.1.16,10.0.139.40,39969,3306,TCP,718,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:43.800,192.168.1.13,10.0.126.12,33979,22,TCP,365,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:43.900,192.168.1.15,10.0.113.226,12133,25,TCP,318,65,63851,0,1,0,0,Benign,0
2024-01-15 08:11:44.000,192.168.1.9,10.0.199.163,54096,443,UDP,723,67,62335,0,1,0,0,Benign,0
2024-01-15 08:11:44.100,192.168.1.4,10.0.189.173,8126,21,TCP,285,66,64292,0,1,0,0,Benign,0
2024-01-15 08:11:44.200,192.168.1.11,10.0.130.33,24375,21,TCP,905,64,64342,0,1,0,0,Benign,0
2024-01-15 08:11:44.300,192.168.1.20,10.0.193.50,40985,3306,TCP,554,57,65535,0,1,0,0,Benign,0
2024-01-15 08:11:44.400,192.168.1.13,10.0.139.40,3820,25,TCP,1046,73,60863,0,1,0,0,Benign,0
2024-01-15 08:11:44.500,192.168.1.9,192.168.1.8,56327,25,TCP,704,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:44.600,192.168.1.13,10.0.70.160,27525,3306,TCP,740,54,65535,0,1,0,0,Benign,0
2024-01-15 08:11:44.700,192.168.1.16,192.168.1.6,38475,22,TCP,960,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:44.800,192.168.1.9,10.0.92.119,21061,443,UDP,671,62,57990,0,1,0,0,Benign,0
2024-01-15 08:11:44.900,192.168.1.19,10.0.130.33,55408,25,UDP,650,64,65535,1,1,0,0,Benign,0
2024-01-15 08:11:45.000,192.168.1.5,10.0.102.209,26669,25,TCP,806,60,59703,0,1,0,0,Benign,0
2024-01-15 08:11:45.100,192.168.1.18,10.0.193.50,29481,445,UDP,597,56,60684,0,1,0,0,Benign,0
2024-01-15 08:11:45.200,192.168.1.3,10.0.226.17,2195,3306,TCP,871,61,65535,0,1,0,0,Benign,0
2024-01-15 08:11:45.300,192.168.1.16,10.0.102.209,14294,25,TCP,540,56,65535,0,1,0,0,Benign,0
2024-01-15 08:11:45.400,192.168.1.17,192.168.1.4,28559,22,UDP,497,65,56377,0,1,0,0,Benign,0
2024-01-15 08:11:45.500,192.168.1.7,10.0.139.40,23611,3389,TCP,285,67,64212,0,1,0,0,Benign,0
2024-01-15 08:11:45.600,192.168.1.4,10.0.214.114,16934,80,TCP,690,67,65286,0,1,0,0,Benign,0
2024-01-15 08:11:45.700,192.168.1.20,10.0.70.160,23688,21,TCP,661,59,62913,0,1,0,0,Benign,0
2024-01-15 08:11:45.800,192.168.1.4,192.168.1.7,7803,443,TCP,635,57,65535,0,1,0,0,Benign,0
2024-01-15 08:11:45.900,192.168.1.3,10.0.21.177,37087,21,TCP,620,69,65535,0,1,0,0,Benign,0
2024-01-15 08:11:46.000,192.168.1.10,10.0.139.113,7602,445,TCP,665,58,61039,0,1,0,0,Benign,0
2024-01-15 08:11:46.100,192.168.1.4,192.168.1.14,23522,21,TCP,325,59,65535,0,1,0,0,Benign,0
2024-01-15 08:11:46.200,192.168.1.10,10.0.189.173,10724,25,TCP,840,58,62097,0,1,0,0,Benign,0
2024-01-15 08:11:46.300,192.168.1.3,192.168.1.7,33958,21,TCP,455,63,65535,0,1,0,0,Benign,0
2024-01-15 08:11:46.400,192.168.1.5,10.0.134.247,62122,22,TCP,837,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:46.500,192.168.1.3,192.168.1.12,26534,25,TCP,526,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:46.600,192.168.1.9,10.0.21.177,8290,25,TCP,674,62,57970,0,1,0,0,Benign,0
2024-01-15 08:11:46.700,192.168.1.13,10.0.166.112,38170,3306,TCP,822,54,65535,0,1,0,0,Benign,0
2024-01-15 08:11:46.800,192.168.1.1,10.0.21.177,42386,3389,TCP,757,68,62546,0,1,0,0,Benign,0
2024-01-15 08:11:46.900,192.168.1.13,192.168.1.15,11788,443,TCP,265,58,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.000,192.168.1.1,192.168.1.14,13823,25,TCP,777,60,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.100,192.168.1.7,192.168.1.6,62147,53,TCP,613,63,64661,0,1,0,0,Benign,0
2024-01-15 08:11:47.200,192.168.1.13,192.168.1.17,7161,443,TCP,658,58,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.300,192.168.1.7,10.0.17.246,64810,443,TCP,580,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.400,192.168.1.16,10.0.114.58,50341,80,TCP,464,58,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.500,192.168.1.16,10.0.21.177,63790,21,TCP,385,58,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.600,192.168.1.17,192.168.1.20,19219,445,TCP,632,63,58380,0,1,0,0,Benign,0
2024-01-15 08:11:47.700,192.168.1.6,192.168.1.14,32344,53,TCP,644,71,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.800,192.168.1.15,10.0.214.114,37512,80,TCP,571,55,65535,0,1,0,0,Benign,0
2024-01-15 08:11:47.900,192.168.1.20,192.168.1.8,9970,21,TCP,435,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:48.000,192.168.1.20,10.0.102.209,27988,445,TCP,535,58,62874,0,1,0,0,Benign,0
2024-01-15 08:11:48.100,192.168.1.14,10.0.189.173,55429,21,TCP,748,67,65535,0,1,0,0,Benign,0
2024-01-15 08:11:48.200,192.168.1.9,192.168.1.6,47117,21,UDP,325,66,62510,0,1,0,0,Benign,0
2024-01-15 08:11:48.300,192.168.1.8,10.0.102.209,41570,22,TCP,772,58,65535,1,1,0,0,Benign,0
2024-01-15 08:11:48.400,192.168.1.13,10.0.172.197,65092,53,TCP,322,62,55936,0,1,0,0,Benign,0
2024-01-15 08:11:48.500,192.168.1.19,10.0.92.119,24561,445,TCP,451,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:48.600,192.168.1.18,192.168.1.1,44132,445,TCP,677,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:48.700,192.168.1.8,10.0.134.247,13085,443,UDP,735,67,65535,1,1,0,0,Benign,0
2024-01-15 08:11:48.800,192.168.1.5,10.0.110.218,31705,445,TCP,852,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:48.900,192.168.1.13,10.0.23.141,16836,3389,UDP,722,69,57467,0,1,0,0,Benign,0
2024-01-15 08:11:49.000,192.168.1.11,192.168.1.5,21652,3306,TCP,786,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:49.100,192.168.1.20,10.0.226.17,47135,8080,TCP,904,62,63805,0,1,0,0,Benign,0
2024-01-15 08:11:49.200,192.168.1.17,10.0.218.210,4422,443,TCP,733,59,65397,0,1,0,0,Benign,0
2024-01-15 08:11:49.300,192.168.1.10,192.168.1.8,27035,3306,TCP,790,70,65535,0,1,0,0,Benign,0
2024-01-15 08:11:49.400,192.168.1.18,192.168.1.10,46344,3306,UDP,403,65,63189,0,1,0,0,Benign,0
2024-01-15 08:11:49.500,192.168.1.3,10.0.166.112,45830,80,ICMP,387,60,65535,0,1,0,0,Benign,0
2024-01-15 08:11:49.600,192.168.1.3,10.0.178.90,41040,445,TCP,791,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:49.700,192.168.1.17,192.168.1.4,6228,22,UDP,503,63,64922,0,1,0,0,Benign,0
2024-01-15 08:11:49.800,192.168.1.6,192.168.1.9,55876,8080,TCP,335,64,65535,0,1,0,0,Benign,0
2024-01-15 08:11:49.900,192.168.1.4,192.168.1.1,9571,25,TCP,668,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:50.000,192.168.1.6,192.168.1.7,28937,3306,TCP,631,61,65535,0,1,0,0,Benign,0
2024-01-15 08:11:50.100,192.168.1.8,10.0.70.160,22771,80,TCP,79,66,65187,0,1,0,0,Benign,0
2024-01-15 08:11:50.200,192.168.1.8,10.0.178.90,52345,22,TCP,516,63,62942,0,1,0,0,Benign,0
2024-01-15 08:11:50.300,192.168.1.15,192.168.1.4,61023,25,UDP,260,64,64245,0,1,0,0,Benign,0
2024-01-15 08:11:50.400,192.168.1.9,192.168.1.14,45741,445,TCP,471,65,63163,0,1,0,0,Benign,0
2024-01-15 08:11:50.500,192.168.1.8,192.168.1.11,56869,445,ICMP,960,71,52402,0,1,0,0,Benign,0
2024-01-15 08:11:50.600,192.168.1.12,10.0.178.90,63997,445,UDP,411,61,63774,0,1,0,0,Benign,0
2024-01-15 08:11:50.700,192.168.1.5,10.0.17.246,43293,443,TCP,741,76,65535,0,1,0,0,Benign,0
2024-01-15 08:11:50.800,192.168.1.6,192.168.1.9,52613,25,UDP,387,60,61084,0,1,0,0,Benign,0
2024-01-15 08:11:50.900,192.168.1.13,192.168.1.3,17393,8080,ICMP,781,60,62982,0,1,0,0,Benign,0
2024-01-15 08:11:51.000,192.168.1.4,10.0.130.33,25253,53,TCP,319,70,65535,0,1,0,0,Benign,0
2024-01-15 08:11:51.100,192.168.1.15,192.168.1.15,46022,445,TCP,742,62,65102,0,1,0,0,Benign,0
2024-01-15 08:11:51.200,192.168.1.1,192.168.1.5,13847,21,TCP,682,70,64906,0,1,0,0,Benign,0
2024-01-15 08:11:51.300,192.168.1.4,10.0.46.235,35890,3306,UDP,583,61,58473,0,1,0,0,Benign,0
2024-01-15 08:11:51.400,192.168.1.6,10.0.172.197,55592,445,UDP,718,65,63091,0,1,0,0,Benign,0
2024-01-15 08:11:51.500,192.168.1.11,192.168.1.16,41111,25,TCP,525,74,61330,0,1,0,0,Benign,0
2024-01-15 08:11:51.600,192.168.1.15,10.0.102.209,19398,445,TCP,459,67,57948,1,1,0,0,Benign,0
2024-01-15 08:11:51.700,192.168.1.3,192.168.1.2,8085,445,TCP,870,70,65535,0,1,0,0,Benign,0
2024-01-15 08:11:51.800,192.168.1.18,192.168.1.9,50725,22,ICMP,731,65,60210,0,1,0,0,Benign,0
2024-01-15 08:11:51.900,192.168.1.8,192.168.1.4,63506,3389,TCP,606,59,65535,0,1,0,0,Benign,0
2024-01-15 08:11:52.000,192.168.1.13,192.168.1.14,2648,3389,UDP,557,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:52.100,192.168.1.9,192.168.1.12,39791,21,UDP,722,72,65122,0,1,0,0,Benign,0
2024-01-15 08:11:52.200,192.168.1.1,192.168.1.11,49337,21,TCP,379,68,62559,1,1,0,0,Benign,0
2024-01-15 08:11:52.300,192.168.1.3,10.0.130.33,52907,445,TCP,298,66,65535,0,1,0,0,Benign,0
2024-01-15 08:11:52.400,192.168.1.4,10.0.139.113,55207,25,UDP,588,60,59071,0,1,0,0,Benign,0
2024-01-15 08:11:52.500,192.168.1.10,10.0.193.50,32558,25,TCP,678,62,65535,0,1,0,0,Benign,0
2024-01-15 08:11:52.600,192.168.1.15,192.168.1.20,4903,3389,TCP,587,66,58534,0,1,0,0,Benign,0
2024-01-15 08:11:52.700,192.168.1.12,192.168.1.5,2245,53,UDP,451,60,63829,0,1,0,0,Benign,0
2024-01-15 08:11:52.800,192.168.1.9,192.168.1.11,65318,8080,TCP,468,57,65535,0,1,0,0,Benign,0
2024-01-15 08:11:52.900,192.168.1.10,10.0.17.246,6259,21,UDP,577,57,65535,0,1,0,0,Benign,0
2024-01-15 08:11:53.000,192.168.1.17,192.168.1.5,33206,21,UDP,638,65,65535,0,1,0,0,Benign,0
2024-01-15 08:11:53.100,192.168.1.14,192.168.1.9,40406,3389,TCP,323,62,60098,0,1,0,0,Benign,0
2024-01-15 08:11:53.200,192.168.1.16,192.168.1.4,52150,3306,UDP,594,73,65535,1,1,0,0,Benign,0
2024-01-15 08:11:53.300,192.168.1.8,192.168.1.6,20779,3389,UDP,69,72,65535,0,1,0,0,Benign,0
2024-01-15 08:11:53.400,192.168.1.11,10.0.166.112,49935,3306,TCP,650,68,65535,0,1,0,0,Benign,0
2024-01-15 08:11:53.500,192.168.1.9,10.0.193.50,62221,53,TCP,515,61,65535,0,1,0,0,Benign,0
